Loan_ID,Loan_Amount,Loan_Term,Annual_Income,Credit_Score,Employment_Length,Loan_Status,Loan_Issue_Date
LN02188,28208,36,94635,516,22,Approved,2010-12-11
LN02189,20614,60,75020,455,16,Approved,2022-09-17
LN02190,1488,48,25663,819,7,Default,2011-07-10
LN02191,40882,60,115440,335,19,Approved,2023-12-01
LN02192,26923,48,195721,308,29,Approved,2020-12-24
LN02193,49508,60,67136,339,26,Approved,2017-12-29
LN02194,36941,60,126602,768,27,Approved,2011-04-05
LN02195,30165,60,56104,478,14,Approved,2024-04-23
LN02196,2667,24,59137,800,12,Approved,2017-08-20
LN02197,27213,24,153606,672,20,Approved,2017-09-12
LN02198,5114,60,87762,367,22,Approved,2016-12-10
LN02199,37321,48,160657,723,18,Approved,2018-07-13
LN02200,8761,36,96438,814,24,Approved,2016-12-24
LN02201,32116,12,56392,663,24,Approved,2023-09-26
LN02202,34768,24,104267,750,23,Default,2010-03-01
LN02203,49406,60,182198,815,0,Approved,2022-10-17
LN02204,26426,12,62485,628,27,Approved,2018-09-21
LN02205,18772,24,65798,669,28,Approved,2014-11-30
LN02206,39218,36,160089,686,11,Approved,2022-03-03
LN02207,4712,48,176772,846,17,Approved,2015-05-19
LN02208,2367,60,110680,413,17,Approved,2023-01-22
LN02209,41957,36,115446,337,2,Approved,2014-02-02
LN02210,42781,24,187579,844,17,Approved,2023-01-24
LN02211,27200,60,198751,676,16,Approved,2017-02-09
LN02212,4726,12,109938,698,10,Approved,2021-08-04
LN02213,24616,48,57232,502,4,Approved,2023-06-15
LN02214,28723,24,175092,501,21,Approved,2017-04-19
LN02215,38574,48,117239,399,28,Approved,2021-06-08
LN02216,35958,60,77172,697,6,Approved,2022-01-16
LN02217,10108,36,117305,749,25,Approved,2024-10-07
LN02218,13178,48,164818,417,22,Approved,2018-05-28
LN02219,36643,12,24094,720,17,Approved,2016-09-22
LN02220,32324,24,88466,542,28,Approved,2017-07-30
LN02221,39360,12,119067,840,6,Approved,2016-08-09
LN02222,18824,48,50755,526,17,Default,2018-05-21
LN02223,46360,36,162624,800,1,Default,2015-11-07
LN02224,9927,36,170851,512,27,Approved,2024-10-05
LN02225,29144,12,49000,412,5,Approved,2021-11-19
LN02226,32010,60,77564,672,21,Approved,2014-12-09
LN02227,23443,60,165174,598,7,Approved,2013-01-01
LN02228,15437,36,152933,318,20,Default,2020-04-06
LN02229,45298,12,63574,310,20,Approved,2010-07-30
LN02230,40778,12,183754,307,25,Approved,2011-06-18
LN02231,12207,12,98819,452,16,Default,2012-07-29
LN02232,26537,48,111133,849,3,Approved,2020-10-12
LN02233,36757,60,97972,434,16,Approved,2013-06-19
LN02234,13040,60,141237,672,25,Default,2010-01-12
LN02235,42986,48,113960,760,15,Default,2015-06-25
LN02236,23612,24,94426,534,20,Approved,2011-06-01
LN02237,29441,48,199192,554,14,Approved,2023-05-22
LN02238,7471,12,58297,627,14,Approved,2022-03-01
LN02239,36631,48,134147,661,7,Approved,2015-08-30
LN02240,44461,12,28299,673,16,Approved,2014-09-21
LN02241,27523,36,192420,508,29,Approved,2015-12-24
LN02242,32348,12,61384,566,18,Approved,2022-06-08
LN02243,2177,60,137182,805,0,Approved,2010-06-22
LN02244,5760,48,96693,720,12,Approved,2021-08-25
LN02245,33779,12,52687,607,5,Approved,2014-12-20
LN02246,22636,24,80047,436,9,Approved,2014-08-03
LN02247,17353,36,161263,718,0,Approved,2010-01-04
LN02248,12556,24,74911,494,25,Approved,2014-05-30
LN02249,28598,24,97303,394,11,Approved,2017-08-25
LN02250,12563,24,114165,789,18,Approved,2016-08-17
LN02251,47819,36,120330,557,14,Approved,2021-12-26
LN02252,44790,36,112480,324,20,Approved,2017-08-22
LN02253,9234,36,194798,531,4,Approved,2016-05-19
LN02254,26519,36,54623,631,1,Approved,2014-02-09
LN02255,27966,24,133219,520,18,Approved,2021-11-09
LN02256,17173,60,143089,596,13,Approved,2014-09-22
LN02257,27987,60,70000,502,28,Approved,2020-10-03
LN02258,14178,36,91494,642,8,Approved,2022-02-20
LN02259,40338,48,116172,504,28,Default,2024-08-16
LN02260,25596,12,62876,376,0,Default,2011-04-01
LN02261,34174,48,138217,849,12,Approved,2020-11-13
LN02262,42974,48,110688,341,16,Approved,2015-04-03
LN02263,5431,48,124065,754,27,Approved,2013-10-14
LN02264,28764,60,86224,481,1,Approved,2022-05-03
LN02265,22627,12,45365,494,23,Default,2015-06-12
LN02266,40310,48,49663,687,21,Approved,2011-07-12
LN02267,9906,36,124610,440,13,Approved,2022-06-24
LN02268,37914,60,123376,326,19,Default,2021-09-26
LN02269,45814,36,103275,614,22,Approved,2020-12-04
LN02270,46379,36,143229,620,5,Approved,2013-03-14
LN02271,14076,48,161981,747,24,Approved,2013-09-29
LN02272,38650,36,80883,592,5,Approved,2020-02-05
LN02273,47881,12,32713,535,17,Approved,2014-05-19
LN02274,47413,36,163686,756,18,Approved,2010-06-06
LN02275,7012,48,118097,366,8,Default,2019-04-03
LN02276,8151,36,40734,475,14,Approved,2023-08-30
LN02277,29211,60,181781,809,6,Approved,2023-07-29
LN02278,28117,60,173957,390,5,Default,2012-11-13
LN02279,37378,60,91622,465,28,Approved,2012-07-19
LN02280,43652,24,98267,737,4,Approved,2013-01-29
LN02281,7894,60,164413,350,18,Approved,2013-07-05
LN02282,14467,60,59435,565,19,Approved,2023-01-09
LN02283,32010,24,32976,820,0,Approved,2024-06-23
LN02284,43641,60,102910,386,20,Approved,2013-02-02
LN02285,13289,48,156362,351,6,Approved,2020-01-01
LN02286,45976,60,150177,478,17,Approved,2015-09-14
LN02287,44596,60,65812,577,26,Approved,2022-02-21
LN02288,24171,24,131841,538,27,Approved,2023-03-09
LN02289,35905,48,199509,638,7,Approved,2013-03-22
LN02290,21829,36,77907,371,11,Approved,2011-05-21
LN02291,35054,12,140992,673,9,Approved,2010-08-13
LN02292,49478,48,101876,816,5,Approved,2020-07-05
LN02293,45139,36,199795,537,25,Approved,2024-08-03
LN02294,49713,48,55655,765,15,Approved,2021-02-04
LN02295,30734,36,43997,420,29,Approved,2010-06-29
LN02296,8052,36,86876,712,18,Approved,2022-05-12
LN02297,4654,48,130233,342,17,Approved,2013-08-21
LN02298,24486,24,142660,803,23,Default,2023-01-04
LN02299,19743,48,177085,496,12,Approved,2012-01-12
LN02300,49368,48,52862,371,19,Approved,2022-01-27
LN02301,25489,36,72448,390,6,Approved,2020-08-25
LN02302,9636,12,196680,848,6,Approved,2024-12-06
LN02303,7441,36,104612,790,15,Approved,2010-11-04
LN02304,25611,60,138849,682,29,Approved,2013-06-20
LN02305,43435,48,134060,765,25,Approved,2013-06-22
LN02306,13149,48,191966,453,24,Approved,2020-01-29
LN02307,35566,24,82104,469,9,Default,2018-04-17
LN02308,43368,36,59821,571,14,Approved,2021-01-30
LN02309,22675,24,199012,409,13,Approved,2012-11-19
LN02310,6495,48,162007,450,23,Approved,2014-07-02
LN02311,43668,36,32467,730,11,Approved,2015-07-22
LN02312,14673,36,162145,750,28,Approved,2023-10-05
LN02313,12130,60,27691,322,14,Approved,2017-08-05
LN02314,23668,60,197610,666,7,Approved,2015-07-19
LN02315,16222,12,150115,538,6,Approved,2015-07-24
LN02316,24669,60,175562,733,25,Approved,2018-03-28
LN02317,35068,36,35688,426,20,Approved,2017-04-17
LN02318,24253,60,118505,840,8,Default,2024-07-06
LN02319,10435,12,70650,497,13,Approved,2015-07-02
LN02320,29552,48,164901,781,27,Approved,2022-07-30
LN02321,38384,60,154158,478,26,Approved,2014-07-21
LN02322,17393,36,22590,822,6,Default,2019-05-08
LN02323,11617,48,190965,736,11,Approved,2010-02-02
LN02324,39520,36,93396,613,13,Approved,2016-03-31
LN02325,10852,48,149797,318,10,Approved,2011-06-14
LN02326,32401,36,189248,459,18,Default,2023-08-23
LN02327,7295,60,87484,421,27,Approved,2023-06-16
LN02328,36993,60,146484,371,5,Approved,2022-05-21
LN02329,35084,12,122267,354,2,Approved,2013-07-13
LN02330,46105,48,177367,759,5,Approved,2023-12-19
LN02331,40575,12,58131,468,28,Approved,2013-08-11
LN02332,37451,24,195965,448,23,Approved,2014-01-03
LN02333,8227,60,31924,325,8,Approved,2014-05-04
LN02334,32910,48,124191,547,1,Approved,2011-07-24
LN02335,37041,12,161923,526,5,Default,2010-05-31
LN02336,24384,12,27734,783,13,Approved,2023-08-14
LN02337,1145,24,193753,309,18,Approved,2010-12-11
LN02338,38778,12,140405,394,29,Approved,2014-07-18
LN02339,17035,36,25293,420,29,Approved,2012-07-22
LN02340,4040,60,73203,425,22,Approved,2022-11-30
LN02341,43422,12,164892,848,26,Default,2021-08-16
LN02342,27160,12,87827,368,3,Approved,2023-04-03
LN02343,18633,24,198235,596,13,Approved,2021-12-11
LN02344,30344,36,163463,800,20,Approved,2021-08-13
LN02345,18014,12,61970,344,9,Default,2023-09-08
LN02346,15996,60,197895,681,5,Default,2014-02-17
LN02347,42621,60,50796,326,10,Default,2019-10-16
LN02348,12695,12,119345,796,12,Approved,2016-12-26
LN02349,3852,36,136245,435,23,Approved,2024-08-13
LN02350,17014,60,103127,348,17,Approved,2024-09-24
LN02351,28042,60,56389,806,19,Approved,2012-10-08
LN02352,34755,36,23352,420,13,Approved,2021-05-29
LN02353,41390,36,142143,516,26,Approved,2016-04-27
LN02354,24711,12,179244,825,19,Approved,2023-02-13
LN02355,27122,48,162009,342,21,Approved,2012-05-10
LN02356,10160,24,113657,395,19,Approved,2013-12-05
LN02357,28213,48,127276,326,10,Default,2013-12-10
LN02358,40420,48,108672,541,20,Approved,2019-05-10
LN02359,8421,60,174624,786,4,Default,2020-10-28
LN02360,22400,36,165190,539,7,Approved,2024-01-22
LN02361,34537,60,31290,603,3,Approved,2024-12-26
LN02362,18727,24,45123,366,11,Default,2022-07-15
LN02363,47882,12,72136,580,5,Approved,2014-01-01
LN02364,5358,24,137278,491,22,Approved,2024-01-27
LN02365,29482,60,195088,418,23,Approved,2010-06-11
LN02366,33117,60,172499,451,24,Approved,2011-10-01
LN02367,24164,60,22257,691,25,Approved,2012-11-23
LN02368,32910,60,87733,530,7,Approved,2013-12-24
LN02369,33496,48,159294,650,29,Default,2023-03-20
LN02370,45311,12,176259,828,3,Default,2024-01-28
LN02371,30371,48,171853,470,19,Approved,2017-08-16
LN02372,39467,60,145890,431,9,Approved,2019-03-22
LN02373,18625,36,146682,656,10,Default,2021-09-07
LN02374,34893,48,162076,341,14,Approved,2018-11-10
LN02375,11793,60,127178,604,4,Approved,2021-10-04
LN02376,32007,60,77600,305,2,Approved,2015-09-29
LN02377,26766,12,176587,628,14,Approved,2014-01-05
LN02378,40532,24,100952,469,1,Approved,2022-02-12
LN02379,13323,48,154257,637,1,Approved,2022-01-07
LN02380,46799,48,110888,368,24,Approved,2016-05-16
LN02381,47820,48,143611,838,7,Approved,2022-03-18
LN02382,46408,60,74476,806,21,Approved,2021-01-24
LN02383,8843,12,116279,785,13,Approved,2017-03-03
LN02384,15210,60,182284,742,29,Approved,2021-08-20
LN02385,17456,60,112154,350,29,Approved,2014-10-21
LN02386,32367,36,142537,448,8,Approved,2011-11-29
LN02387,11106,12,199605,391,4,Approved,2020-11-01
LN02388,38957,48,107125,667,29,Approved,2021-12-16
LN02389,3472,24,188702,375,11,Approved,2016-10-26
LN02390,7704,48,94099,385,9,Approved,2011-05-28
LN02391,4713,60,148969,526,0,Approved,2012-03-19
LN02392,6051,12,167657,662,23,Approved,2012-11-04
LN02393,11756,12,115833,323,18,Approved,2011-06-28
LN02394,3475,12,69240,327,29,Approved,2020-05-04
LN02395,37378,36,34772,420,24,Approved,2023-11-15
LN02396,5255,48,130990,789,10,Approved,2016-04-20
LN02397,15484,36,132315,644,16,Approved,2023-04-04
LN02398,35503,24,118053,330,2,Approved,2011-12-11
LN02399,9258,60,107091,526,0,Approved,2013-08-06
LN02400,41747,36,169010,549,16,Approved,2022-01-19
LN02401,36196,36,173055,349,5,Approved,2021-09-07
LN02402,46113,60,163946,688,12,Approved,2022-02-10
LN02403,41194,12,110341,587,19,Approved,2021-08-19
LN02404,9533,60,80896,774,25,Approved,2017-07-18
LN02405,33581,48,197281,305,3,Default,2022-11-16
LN02406,6249,60,52822,711,4,Approved,2014-11-08
LN02407,20201,12,171822,623,14,Default,2013-12-10
LN02408,10686,60,122335,698,13,Approved,2022-01-24
LN02409,47877,36,193155,581,18,Approved,2019-01-29
LN02410,33007,24,137828,490,14,Default,2011-02-13
LN02411,1661,36,142766,799,11,Approved,2023-03-08
LN02412,45843,24,179018,733,17,Approved,2022-12-06
LN02413,31137,60,152624,362,13,Approved,2024-05-10
LN02414,48556,48,93331,752,9,Approved,2021-11-12
LN02415,43828,60,156343,792,7,Approved,2016-09-19
LN02416,49604,12,100201,741,26,Approved,2014-05-02
LN02417,11526,60,85651,606,22,Default,2013-05-06
LN02418,4374,24,121917,425,25,Approved,2011-07-17
LN02419,26592,36,180066,564,28,Approved,2020-05-05
LN02420,29982,48,47186,306,3,Default,2021-06-14
LN02421,1207,60,50267,712,17,Approved,2024-03-22
LN02422,36433,60,59140,505,27,Approved,2014-10-22
LN02423,24197,36,176007,478,24,Approved,2017-10-08
LN02424,34400,48,51748,767,7,Approved,2012-01-15
LN02425,4083,60,110139,795,3,Default,2011-01-05
LN02426,30328,60,154909,742,10,Approved,2015-09-23
LN02427,47479,24,84875,527,4,Approved,2013-08-13
LN02428,43891,24,160682,445,29,Approved,2011-04-11
LN02429,21103,12,48615,595,9,Approved,2019-07-26
LN02430,40891,36,124135,540,5,Approved,2023-09-18
LN02431,11754,48,173419,586,28,Approved,2011-04-18
LN02432,35447,60,54062,325,3,Approved,2013-07-20
LN02433,16901,60,75122,751,17,Approved,2021-09-08
LN02434,34004,12,199503,405,20,Approved,2010-08-24
LN02435,8446,60,93086,539,26,Approved,2024-02-22
LN02436,38211,36,48205,717,16,Approved,2019-06-26
LN02437,49231,12,38459,631,6,Approved,2014-08-06
LN02438,30301,36,174822,341,8,Approved,2021-11-07
LN02439,27116,12,47729,334,2,Approved,2010-09-23
LN02440,42323,60,58585,646,21,Approved,2016-08-01
LN02441,19752,12,103698,683,8,Approved,2010-05-19
LN02442,33376,24,65635,812,26,Approved,2022-09-17
LN02443,17669,48,195926,587,3,Approved,2013-09-27
LN02444,33916,60,49104,332,21,Approved,2015-05-07
LN02445,14395,48,34770,394,29,Approved,2010-03-14
LN02446,21421,60,148750,504,18,Approved,2010-06-12
LN02447,27342,48,142245,329,8,Default,2010-08-11
LN02448,5895,24,144011,565,22,Approved,2010-07-04
LN02449,12023,48,169029,322,22,Approved,2010-04-05
LN02450,11699,12,75178,338,19,Approved,2020-08-08
LN02451,10715,48,115155,472,5,Approved,2011-11-15
LN02452,20169,60,40828,712,26,Default,2019-04-04
LN02453,17163,36,37171,713,10,Default,2012-09-02
LN02454,6782,48,164218,508,23,Approved,2018-10-25
LN02455,23641,48,143249,321,14,Approved,2024-10-24
LN02456,19792,48,197338,304,21,Approved,2020-02-11
LN02457,36585,60,197011,513,5,Approved,2016-12-19
LN02458,31682,48,34202,438,19,Approved,2018-11-07
LN02459,48864,60,188214,616,23,Default,2010-03-02
LN02460,19880,60,107367,455,29,Approved,2013-12-31
LN02461,39067,36,79046,723,9,Default,2011-04-27
LN02462,43685,12,29849,799,23,Approved,2021-07-12
LN02463,19073,60,171511,390,24,Approved,2021-03-02
LN02464,37035,24,98872,341,21,Approved,2024-07-31
LN02465,38174,48,55344,594,17,Approved,2023-09-16
LN02466,25837,24,156123,636,15,Approved,2022-09-24
LN02467,18826,48,95604,300,3,Approved,2019-12-31
LN02468,25981,36,168039,408,19,Approved,2013-03-20
LN02469,11382,60,172845,424,12,Approved,2017-02-08
LN02470,5437,12,116550,363,23,Approved,2021-08-06
LN02471,6435,60,94383,505,4,Approved,2020-06-03
LN02472,25819,48,61182,714,19,Approved,2011-05-05
LN02473,37875,12,136810,543,23,Approved,2015-04-15
LN02474,32982,60,44180,515,28,Approved,2012-06-15
LN02475,34328,12,71372,827,18,Approved,2021-10-10
LN02476,13329,48,123427,679,17,Default,2016-05-31
LN02477,26169,36,89086,378,19,Approved,2017-12-18
LN02478,22932,36,42163,714,26,Default,2017-06-11
LN02479,35594,60,139616,752,16,Approved,2023-09-10
LN02480,12421,24,52934,448,15,Approved,2018-11-30
LN02481,46033,48,75595,337,0,Approved,2010-01-18
LN02482,8629,60,46592,456,20,Approved,2020-09-11
LN02483,9325,60,43039,632,28,Default,2022-11-30
LN02484,29495,36,128305,587,26,Approved,2022-12-22
LN02485,32750,12,109262,411,0,Approved,2021-02-28
LN02486,30619,48,148383,390,29,Approved,2011-06-26
LN02487,41461,12,54018,348,19,Approved,2010-07-17
LN02488,9264,48,73158,460,23,Approved,2013-06-19
LN02489,13686,24,155630,815,13,Approved,2024-01-09
LN02490,47484,36,52174,701,23,Approved,2023-05-16
LN02491,25226,24,115941,619,1,Approved,2012-09-03
LN02492,7721,60,193703,663,14,Approved,2011-09-01
LN02493,21609,36,123381,741,28,Approved,2011-04-10
LN02494,8373,60,166624,774,2,Approved,2012-10-24
LN02495,39675,24,186137,611,29,Approved,2013-06-15
LN02496,49895,48,127532,831,12,Approved,2017-02-12
LN02497,29937,60,153686,519,18,Approved,2018-02-04
LN02498,6656,12,54647,796,0,Approved,2015-07-23
LN02499,9984,48,77940,642,12,Approved,2019-04-24
LN02500,30984,48,151692,393,14,Default,2014-12-23
LN02501,9286,24,174154,432,15,Approved,2010-08-29
LN02502,6901,24,172963,800,29,Approved,2017-10-27
LN02503,32552,36,126566,471,10,Approved,2020-08-17
LN02504,26709,36,82395,308,2,Approved,2023-12-22
LN02505,32055,12,70955,620,7,Approved,2014-10-28
LN02506,38685,48,52314,397,5,Approved,2013-03-28
LN02507,9429,12,174572,468,4,Approved,2015-09-22
LN02508,15716,12,73685,610,25,Approved,2015-04-25
LN02509,49563,24,143947,642,27,Approved,2018-01-01
LN02510,12138,12,84783,729,14,Default,2011-02-17
LN02511,36298,12,120229,799,8,Approved,2024-11-16
LN02512,24429,60,70189,584,29,Default,2018-10-29
LN02513,6772,36,113554,559,22,Default,2013-01-08
LN02514,49244,36,39567,794,21,Approved,2018-10-14
LN02515,49519,48,177050,654,4,Approved,2013-11-10
LN02516,36732,36,96089,513,20,Approved,2010-06-14
LN02517,40905,48,160702,499,9,Default,2023-02-26
LN02518,18347,60,163075,535,24,Approved,2023-05-02
LN02519,17920,36,61444,435,28,Approved,2012-12-07
LN02520,32822,60,106184,721,25,Approved,2013-02-24
LN02521,47659,36,182679,640,5,Default,2011-01-03
LN02522,41108,36,44821,641,27,Approved,2016-12-29
LN02523,24563,60,34601,829,10,Approved,2011-09-05
LN02524,8967,12,196976,687,3,Approved,2010-03-18
LN02525,46183,12,132882,303,19,Approved,2017-07-17
LN02526,12871,12,91657,698,11,Approved,2018-12-17
LN02527,29763,12,189629,721,19,Approved,2021-05-26
LN02528,12916,36,101846,710,26,Approved,2012-11-17
LN02529,9734,24,70502,512,5,Approved,2018-03-03
LN02530,34613,60,143409,347,0,Approved,2015-10-06
LN02531,29179,24,42098,486,24,Approved,2013-05-11
LN02532,36262,24,196974,801,29,Approved,2022-10-07
LN02533,13677,48,138502,830,17,Approved,2018-08-21
LN02534,19268,12,190325,774,1,Approved,2013-06-28
LN02535,13330,36,95516,341,4,Approved,2016-07-17
LN02536,21733,12,64280,560,15,Default,2022-06-01
LN02537,38947,12,28951,347,11,Approved,2012-05-21
LN02538,28286,24,28117,745,11,Approved,2015-05-16
LN02539,7610,48,45979,520,10,Approved,2015-12-21
LN02540,7430,12,36915,642,19,Approved,2020-10-15
LN02541,40922,60,79261,537,18,Approved,2016-10-12
LN02542,14828,60,138825,454,20,Approved,2014-04-17
LN02543,43913,12,118902,355,6,Approved,2016-05-04
LN02544,32497,24,92964,686,25,Approved,2015-11-25
LN02545,40256,24,55677,614,1,Approved,2021-05-24
LN02546,37618,36,69830,337,28,Approved,2012-12-11
LN02547,47332,48,28922,640,28,Approved,2024-09-04
LN02548,27526,24,116696,530,5,Approved,2015-07-29
LN02549,31158,36,87561,751,3,Approved,2011-01-25
LN02550,26032,60,33220,641,1,Default,2024-01-29
LN02551,38846,60,197030,752,16,Default,2023-03-18
LN02552,45936,60,73380,556,7,Approved,2017-06-27
LN02553,30794,12,153838,733,4,Default,2018-02-04
LN02554,6448,48,141449,508,9,Default,2020-07-29
LN02555,29861,36,184231,500,15,Default,2019-10-05
LN02556,29141,48,30935,436,1,Approved,2021-03-01
LN02557,10074,12,23784,693,23,Default,2017-01-12
LN02558,7406,36,171293,335,18,Approved,2010-12-28
LN02559,32823,36,180251,514,6,Default,2010-02-28
LN02560,24291,24,38069,326,1,Approved,2022-07-17
LN02561,42568,48,141185,317,12,Default,2013-01-29
LN02562,33003,48,55682,436,22,Approved,2014-11-16
LN02563,47851,24,131547,329,3,Approved,2010-12-06
LN02564,35406,60,114303,372,15,Default,2022-07-18
LN02565,24312,12,147081,422,9,Approved,2017-06-29
LN02566,44108,48,97818,527,16,Approved,2012-11-05
LN02567,2382,24,171182,637,20,Approved,2010-05-01
LN02568,35171,36,131269,572,27,Default,2020-06-10
LN02569,42779,24,182304,736,13,Default,2012-01-15
LN02570,4292,60,64273,338,11,Approved,2022-04-09
LN02571,42779,12,75210,725,12,Default,2022-06-10
LN02572,34187,60,93191,614,29,Approved,2018-01-30
LN02573,13411,36,49461,808,19,Approved,2020-10-29
LN02574,38285,36,24610,456,7,Approved,2012-10-19
LN02575,16422,36,76973,556,16,Approved,2023-08-01
LN02576,43468,36,158655,755,17,Approved,2019-03-16
LN02577,33371,24,45583,346,20,Approved,2014-11-11
LN02578,6693,36,168773,631,9,Approved,2015-03-24
LN02579,34535,36,26880,309,25,Approved,2018-04-21
LN02580,15818,24,109257,443,27,Approved,2017-04-09
LN02581,32238,36,132024,730,12,Default,2011-08-11
LN02582,31874,60,92417,451,1,Approved,2015-07-24
LN02583,27715,60,23722,786,26,Approved,2011-01-18
LN02584,28605,48,40077,435,16,Approved,2011-11-21
LN02585,35317,60,100868,325,5,Default,2024-04-28
LN02586,32174,12,147430,306,11,Approved,2010-07-23
LN02587,10956,12,33229,314,28,Approved,2021-03-05
LN02588,39908,12,93338,731,12,Approved,2021-04-14
LN02589,11837,24,162511,699,27,Default,2015-02-20
